1979/07/12, 0.5401815174059643
1979/08/21, 0.3646013939235059
1979/09/07, 0.36564638456740456
1979/10/08, 0.47725247010115424
1979/07/25, 0.5155501116404363
1979/08/09, 0.6160463917991736
1979/11/05, 0.7508845357656182
1979/10/22, 0.38669264077090654
1979/11/18, 0.3877014725689955
1979/12/02, 0.34853601873028206
1979/12/17, 0.3171935311824846
1979/12/30, 0.327193259991141
1980/01/26, 0.3002675754589913
1980/01/13, 0.6768565307395387
1980/02/12, 0.34377389873715225
1980/02/25, 0.3593637851079793
1980/03/08, 0.28445531218643494
1980/03/22, 0.29557054138831884
1980/04/06, 0.31673792972528314
1980/04/19, 0.2876372906176834
1980/05/04, 0.24400079549460763
1980/05/17, 0.33668495701617196
1980/06/13, 0.3041727308064325
1980/05/31, 0.35897326957323517
1980/06/28, 0.4281342939533369
